法人名,住所,設立日,法人種別
株式会社Ｚｅｒｏ　Ｎｅｏ,鳥取県米子市富益町１１９番地１,2026-06-18,株式会社
協同組合岡山千日前商店会,岡山県岡山市北区表町３丁目５番１６号,2026-06-18,その他の設立登記法人
合同会社キャリアラボ,岡山県岡山市北区京町７番２号成広京町マンション５０３号,2026-06-18,合同会社
合同会社フラワーアート,岡山県岡山市東区西大寺新地３３１番地１,2026-06-18,合同会社
合同会社Ｔｕｍｕｇｕ　Ｌａｂ,岡山県倉敷市阿知３丁目１３番１－３０３号アトラス倉敷ル・サンク,2026-06-18,合同会社
株式会社ミズレックホールディングス,岡山県倉敷市水島川崎通１丁目,2026-06-18,株式会社
株式会社田中屋,岡山県岡山市中区雄町４７０番地３－１０１,2026-06-18,株式会社
株式会社ＣＩＣ,岡山県倉敷市茶屋町早沖７９６,2026-06-18,株式会社
株式会社ＯＣＪ,岡山県倉敷市児島駅前３丁目３３,2026-06-18,株式会社
株式会社ＳＱＵＡＲＥ,岡山県倉敷市玉島長尾２４７番地７アビターレＣ１０１,2026-06-18,株式会社
ＨＦデンタル株式会社,岡山県岡山市北区鹿田町１丁目８番１８号８０１号,2026-06-18,株式会社
合同会社綾,広島県広島市佐伯区美鈴が丘東４丁目７番２１号,2026-06-18,合同会社
株式会社ウィズアライブ,広島県福山市瀬戸町大字地頭分１１９１番地１,2026-06-18,株式会社
株式会社ダム・ド,広島県広島市西区観音町１番３０－８０３号,2026-06-18,株式会社
ＡＩＭ協同組合,広島県福山市伊勢丘７丁目４番１号,2026-06-18,その他の設立登記法人
合同会社なごみ,山口県岩国市由宇町中央２丁目１１番１７号,2026-06-18,合同会社
紫電設株式会社,山口県防府市牟礼今宿２丁目２６番２９号,2026-06-18,株式会社
株式会社きのす,徳島県名西郡神山町下分字大久保７番地１,2026-06-18,株式会社
株式会社マーベラス,徳島県徳島市昭和町７丁目３１番地７,2026-06-18,株式会社
株式会社ＧＡＲＤＥＮ　ＳＯＬ,徳島県美馬市穴吹町穴吹字九反地３２番地１,2026-06-18,株式会社
株式会社ＴＩＭＢＥＲ　ＬＩＮＸ,徳島県三好郡東みよし町西庄字横田６番地５,2026-06-18,株式会社
合同会社スミツグ,香川県小豆郡小豆島町蒲生甲１６０９番地２,2026-06-18,合同会社
合同会社ルミエール,香川県高松市多肥上町３５－１ハーモニーガーデンＡ２０１,2026-06-18,合同会社
合同会社ＳＵＮＣＬＯＳＥＴ,香川県高松市浜ノ町７３番９－１３０１号ロイヤルガーデンサンポート高松,2026-06-18,合同会社
特定非営利活動法人ＤａｎｄＣｃｏｍ,香川県仲多度郡まんのう町買田６９２－３２,2026-06-18,その他の設立登記法人
睦月機械合同会社,香川県高松市香西北町１８番地１,2026-06-18,合同会社
合同会社神﨑工業,愛媛県四国中央市土居町蕪崎２４７３番地１６,2026-06-18,合同会社
合同会社ＴＯＰｓｉｇｎａｇｅ,愛媛県松山市湊町４丁目１１番地６スタービル２階,2026-06-18,合同会社
ＡＶＡＮ‐ＤＥＡＬ株式会社,愛媛県伊予郡松前町大字北黒田６２８番地１０,2026-06-18,株式会社
一般社団法人ＡＳＡＲＥ,高知県高知市鷹匠町１丁目３番２２号,2026-06-18,その他の設立登記法人
株式会社こなつ,高知県高知市桟橋通１丁目１０番６号アステールＫ１０５号,2026-06-18,株式会社
株式会社土佐備長炭西岡,高知県安芸郡東洋町大字野根甲１１５６番地,2026-06-18,株式会社
一樂電気株式会社,福岡県宗像市赤間２丁目１番６号,2026-06-18,株式会社
一般社団法人全日本人材育成協会,福岡県福岡市西区西都２丁目１１番１８－１号２階,2026-06-18,その他の設立登記法人
一般社団法人楽天地家族,福岡県福岡市博多区祇園町７－２０,2026-06-18,その他の設立登記法人
合同会社いろは,福岡県福岡市博多区博多駅東１丁目１番３３号はかた近代ビル３－Ａ,2026-06-18,合同会社
合同会社かもみぃる,福岡県糟屋郡須惠町大字旅石８６番地２２９,2026-06-18,合同会社
合同会社エネルギーフロンティア,福岡県直方市大字植木１７０番地２４,2026-06-18,合同会社
合同会社エージェンティック・クオント・ラボ,福岡県福岡市博多区博多駅中央街８番１号ＪＲＪＰ博多ビル３階,2026-06-18,合同会社
合同会社カラー,福岡県飯塚市伊岐須８６９番地１３中島アパート１０１号,2026-06-18,合同会社
合同会社タルタル,福岡県福岡市西区福重４丁目１６番１８号ウイング室見２０２号,2026-06-18,合同会社
合同会社デスタン,福岡県大野城市乙金東１丁目１５番６－１０２号,2026-06-18,合同会社
合同会社ブーゲンビリア,福岡県福岡市中央区六本松３丁目６－７六本松ヒルズ３０２,2026-06-18,合同会社
合同会社ＬＵＫ,福岡県福岡市西区拾六町３丁目２０－１４,2026-06-18,合同会社
日本安智聯株式会社,福岡県福岡市中央区荒戸３丁目６番６－９０２号室,2026-06-18,株式会社
株式会社オフィスＨＧＫ,福岡県福岡市中央区黒門６－３５－３０１,2026-06-18,株式会社
株式会社日之出工業,福岡県糟屋郡粕屋町戸原東１丁目２番５号,2026-06-18,株式会社
株式会社Ｃｏｄｅｎａｔｉｖｅ,福岡県福岡市中央区天神２丁目２番１２号Ｔ＆Ｊビルディング７Ｆ,2026-06-18,株式会社
株式会社Ｇｒｏｏｖｅ　Ｌｉｆｅ　Ｃｒｅａｔｉｏｎ,福岡県福岡市中央区長浜１丁目４－５－４０２,2026-06-18,株式会社
株式会社ＩＤＥＡＬ＆ガチキャリア,福岡県福岡市中央区天神４丁目４番２４号新光ビル７Ｆ,2026-06-18,株式会社
株式会社ＳＨＩＮＲＩＳＥ,福岡県福岡市早良区高取１丁目５番８－２０３号,2026-06-18,株式会社
ＨｉｇｈＱ　Ｐｏｗｅｒ　Ｏｙ,福岡県北九州市小倉北区浅野３丁目８番１号　ＡＩＭビル６階,2026-06-18,外国会社等
ＮＰＯ法人たまのを,福岡県糸島市飯原１６９２番地２,2026-06-18,その他の設立登記法人
一般社団法人さがのきぐみ,佐賀県佐賀市富士町大字古湯８１６番地,2026-06-18,その他の設立登記法人
合同会社ＩＷＡＴＡ天神,佐賀県佐賀市天神２丁目４番１１号,2026-06-18,合同会社
株式会社フェイス,佐賀県唐津市和多田西山４番１６号,2026-06-18,株式会社
Ｔ‐ＰＬＡＮＴ工業株式会社,佐賀県伊万里市木須町４５５１番地１ユニフォートＢ棟,2026-06-18,株式会社
ビーア・タビーア株式会社,長崎県東彼杵郡川棚町猪乗川内郷２５８番地１,2026-06-18,株式会社
合同会社末國二級建築設計事務所,長崎県対馬市上対馬町西泊１３１番地１,2026-06-18,合同会社
Ａ‐Ｔｅｃｈｎｏｌｏｇｙ合同会社,長崎県長崎市大黒町１０番１０号ＫｏＫｏＲｏビル６２１０号室,2026-06-18,合同会社
合同会社よろず屋なごみ,熊本県玉名郡和水町板楠２９８２,2026-06-18,合同会社
合同会社ＣＲＥＳＴ,熊本県熊本市中央区水前寺公園１番２１号４０２号,2026-06-18,合同会社
社会保険労務士法人えみふる,熊本県熊本市中央区上水前寺２丁目８番４号１階,2026-06-18,その他の設立登記法人
株式会社聖天仮設,宮崎県北諸県郡三股町大字蓼池４２５９番地６,2026-06-18,株式会社
ティーダサポート株式会社,沖縄県沖縄市南桃原２丁目１８－１３－１０２,2026-06-18,株式会社
ネクストリンク合同会社,沖縄県うるま市与那城屋慶名１２０８番地１５又吉アパートＡ－３,2026-06-18,合同会社
一般社団法人日本子育てナビゲーター協会,沖縄県名護市字屋部２３番地６,2026-06-18,その他の設立登記法人
合同会社希瑞,沖縄県宜野湾市神山１丁目１８番２号,2026-06-18,合同会社
合同会社琉舎,沖縄県宜野湾市大山６丁目５番６号,2026-06-18,合同会社
合同会社ＡＮ,沖縄県沖縄市東２丁目２番１号,2026-06-18,合同会社
合同会社ＢＩＧ　ＧＲＯＷ,沖縄県那覇市久茂地２丁目６－１－２Ｆ,2026-06-18,合同会社
合同会社Ｔｈｅ　Ｌｉｇｈｔ　Ｂｏｘ,沖縄県うるま市石川東恩納６６番地、１Ｆ,2026-06-18,合同会社
株式会社モモ,沖縄県南城市玉城字奥武２７５番地３奥武島シーサイドビュー１０３号,2026-06-18,株式会社
株式会社玉城もち屋,沖縄県石垣市字石垣２８９－２,2026-06-18,株式会社
株式会社知念パネル,沖縄県糸満市字真壁１１９５番地７,2026-06-18,株式会社
株式会社ＦＨＬ,沖縄県宜野湾市大山５丁目５番２３号,2026-06-18,株式会社
株式会社ＮＡＫＡＭＡ　ＩＳＬＡＮＤ,沖縄県国頭郡恩納村字名嘉真２２４６番地,2026-06-18,株式会社
株式会社Ｙａｍａ　Ｓｔｙｌｅ,沖縄県豊見城市字豊崎１番地５６６,2026-06-18,株式会社
株式会社ｚｅｒｏｈｅｄｇｅ,沖縄県南城市大里字古堅１９番地,2026-06-18,株式会社
深化合同会社,沖縄県中頭郡西原町字棚原１０３番地の２,2026-06-18,合同会社
行政書士法人匡事務所,沖縄県那覇市楚辺１丁目５番１７号プロフェスビル那覇４０６,2026-06-18,その他の設立登記法人
Ｃｒｙｓｔａｌ　Ｂｌｕｅ　Ａｄｖｅｎｔｕｒｅｓ合同会社,沖縄県うるま市字大田２７１番地１,2026-06-18,合同会社
